Date,Airport,City,Season,Temperature,Total_Flights,Domestic_Flights,International_Flights,Load_Factor (%),Weather_Good,Economic_Trend,Is_Weekend,Peak_Season,Holiday,Predicted_Footfall,Actual_Footfall
28-09-2024,Chennai International Airport,Chennai,Monsoon,32,401,333,68,78.9958008,0,1.040238681,1,0,0,82844,78495
29-09-2024,Chennai International Airport,Chennai,Monsoon,32,465,339,126,93.56620271,1,0.861114909,1,0,0,99178,108528
30-09-2024,Chennai International Airport,Chennai,Monsoon,32,394,298,96,77.22624332,1,0.937155732,0,0,0,109513,102525
01-10-2024,Chennai International Airport,Chennai,Monsoon,33,249,203,46,88.54458327,1,0.866207894,0,0,0,92792,99368
02-10-2024,Chennai International Airport,Chennai,Monsoon,26,598,436,162,78.57559432,1,1.083582722,0,0,0,134074,133866
03-10-2024,Chennai International Airport,Chennai,Monsoon,24,528,348,180,94.66938993,1,0.850648449,0,0,0,126640,120237
04-10-2024,Chennai International Airport,Chennai,Monsoon,30,380,272,108,88.12176264,1,0.847911352,0,0,0,108487,116531
05-10-2024,Chennai International Airport,Chennai,Monsoon,31,218,163,55,93.78824591,1,1.166246837,1,0,0,74489,73674
06-10-2024,Chennai International Airport,Chennai,Monsoon,24,510,413,97,76.42712415,1,0.935725038,1,0,0,102821,103125
07-10-2024,Chennai International Airport,Chennai,Monsoon,27,381,302,79,91.32013284,1,0.889021484,0,0,0,108799,105735
08-10-2024,Chennai International Airport,Chennai,Monsoon,26,224,153,71,84.65014883,1,0.902044555,0,0,0,89559,91223
09-10-2024,Chennai International Airport,Chennai,Monsoon,24,495,379,116,73.50001207,1,1.068556402,0,0,0,121410,113239
10-10-2024,Chennai International Airport,Chennai,Monsoon,24,259,202,57,90.38521603,1,1.005436511,0,0,0,94103,92053
11-10-2024,Chennai International Airport,Chennai,Monsoon,27,536,450,86,79.13933155,1,1.097311304,0,0,0,126668,138559
12-10-2024,Chennai International Airport,Chennai,Monsoon,32,349,242,107,75.15054999,1,0.956416917,1,0,0,86657,82465
13-10-2024,Chennai International Airport,Chennai,Monsoon,27,592,426,166,91.05705247,1,1.196860574,1,0,0,111752,115255
14-10-2024,Chennai International Airport,Chennai,Monsoon,32,437,291,146,93.54320175,1,1.141686697,0,0,1,115652,111608
15-10-2024,Chennai International Airport,Chennai,Monsoon,28,234,171,63,86.86902084,1,0.990647855,0,0,0,90892,95863
16-10-2024,Chennai International Airport,Chennai,Monsoon,27,428,291,137,89.5361151,1,1.115892117,0,0,1,114332,105891
17-10-2024,Chennai International Airport,Chennai,Monsoon,33,350,281,69,78.85551695,1,1.17651598,0,0,0,104331,114134
18-10-2024,Chennai International Airport,Chennai,Monsoon,27,502,364,138,71.42516487,1,1.161282667,0,0,0,122125,120996
19-10-2024,Chennai International Airport,Chennai,Monsoon,28,456,338,118,74.21504228,0,1.043924663,1,0,1,87579,82955
20-10-2024,Chennai International Airport,Chennai,Monsoon,27,295,243,52,71.37394687,1,1.024298831,1,0,0,81068,74152
21-10-2024,Chennai International Airport,Chennai,Monsoon,24,580,392,188,90.49346352,1,1.011028877,0,0,0,132629,123869
22-10-2024,Chennai International Airport,Chennai,Monsoon,28,344,249,95,85.45055697,1,0.957696795,0,0,0,104007,104418
23-10-2024,Chennai International Airport,Chennai,Monsoon,27,564,426,138,71.69187908,1,1.153965383,0,0,0,129581,125356
24-10-2024,Chennai International Airport,Chennai,Monsoon,30,499,329,170,82.2943516,1,0.831098178,0,0,0,122417,130469
25-10-2024,Chennai International Airport,Chennai,Monsoon,29,280,223,57,83.47725363,1,1.015809177,0,0,0,96208,94878
26-10-2024,Chennai International Airport,Chennai,Monsoon,30,388,266,122,88.46374686,1,0.981496704,1,0,1,91223,86638
27-10-2024,Chennai International Airport,Chennai,Monsoon,33,297,236,61,85.54640214,1,1.09027674,1,0,0,81977,83897
28-10-2024,Chennai International Airport,Chennai,Monsoon,32,323,266,57,76.80547002,1,1.172295759,0,0,0,100968,105143
29-10-2024,Chennai International Airport,Chennai,Monsoon,28,293,241,52,83.14472109,1,0.931931132,0,0,0,97748,91238
30-10-2024,Chennai International Airport,Chennai,Monsoon,30,218,182,36,90.87487556,1,1.07015517,0,0,0,89212,83281
31-10-2024,Chennai International Airport,Chennai,Monsoon,27,221,164,57,91.49317333,1,1.020929347,0,0,0,89609,81305
01-11-2024,Chennai International Airport,Chennai,Monsoon,33,559,372,187,78.32957889,1,1.121813318,0,0,1,129379,135496
02-11-2024,Chennai International Airport,Chennai,Monsoon,27,431,285,146,75.23536474,1,1.073760961,1,0,0,94861,97968
03-11-2024,Chennai International Airport,Chennai,Monsoon,28,471,325,146,86.68822046,1,1.160483494,1,0,0,99434,98929
04-11-2024,Chennai International Airport,Chennai,Monsoon,25,203,156,47,79.51111129,0,1.07106951,0,0,0,78057,83429
05-11-2024,Chennai International Airport,Chennai,Monsoon,26,552,385,167,79.31066878,1,1.188442203,0,0,0,128598,136459
06-11-2024,Chennai International Airport,Chennai,Monsoon,28,508,426,82,76.88439204,0,0.830577604,0,0,0,110855,112747
07-11-2024,Chennai International Airport,Chennai,Monsoon,25,579,412,167,80.44401679,1,1.002429559,0,0,0,131906,141621
08-11-2024,Chennai International Airport,Chennai,Monsoon,29,461,375,86,71.96295974,1,1.055999561,0,0,0,117237,110339
09-11-2024,Chennai International Airport,Chennai,Monsoon,27,332,263,69,82.37731125,1,0.964122245,1,0,0,85318,78695
10-11-2024,Chennai International Airport,Chennai,Monsoon,31,493,329,164,78.37983588,1,1.133691529,1,0,0,101218,96556
11-11-2024,Chennai International Airport,Chennai,Monsoon,26,357,284,73,92.42826166,1,0.866572831,0,0,0,105985,96596
12-11-2024,Chennai International Airport,Chennai,Monsoon,29,349,279,70,88.5359988,0,1.070498725,0,0,0,94312,94899
13-11-2024,Chennai International Airport,Chennai,Monsoon,27,495,328,167,80.81949681,1,1.027104449,0,0,0,121849,132488
14-11-2024,Chennai International Airport,Chennai,Monsoon,24,473,394,79,71.48605221,1,1.195342196,0,0,0,118649,107717
15-11-2024,Chennai International Airport,Chennai,Monsoon,28,515,403,112,75.63505287,1,1.029883681,0,0,0,123938,114571
16-11-2024,Chennai International Airport,Chennai,Monsoon,27,483,374,109,94.75496226,1,0.817723924,1,0,0,101037,100071
17-11-2024,Chennai International Airport,Chennai,Monsoon,32,454,311,143,71.34791709,1,1.075439808,1,0,0,96967,105381
18-11-2024,Chennai International Airport,Chennai,Monsoon,24,227,164,63,72.33963353,1,0.883739246,0,0,0,89180,85900
19-11-2024,Chennai International Airport,Chennai,Monsoon,29,357,233,124,87.25050343,1,0.826563458,0,0,0,105675,105827
20-11-2024,Chennai International Airport,Chennai,Monsoon,30,596,398,198,77.26258118,1,0.839406029,0,0,0,133755,121491
21-11-2024,Chennai International Airport,Chennai,Monsoon,24,594,441,153,90.77633602,0,0.857893173,0,0,0,120893,112390
22-11-2024,Chennai International Airport,Chennai,Monsoon,32,294,246,48,83.7134748,1,1.063342837,0,0,0,97902,107430
23-11-2024,Chennai International Airport,Chennai,Monsoon,28,445,308,137,71.52429299,1,1.076638846,1,0,0,96076,105013
24-11-2024,Chennai International Airport,Chennai,Monsoon,25,493,329,164,80.10016558,1,1.03085218,1,0,0,101305,91274
25-11-2024,Chennai International Airport,Chennai,Monsoon,31,485,323,162,86.71518981,0,1.051963421,0,0,0,108902,118742
26-11-2024,Chennai International Airport,Chennai,Monsoon,32,265,198,67,88.18383793,1,0.914951966,0,0,0,94691,97325
27-11-2024,Chennai International Airport,Chennai,Monsoon,31,424,280,144,94.97357405,1,0.86410664,0,0,0,114178,122579
28-11-2024,Chennai International Airport,Chennai,Monsoon,29,551,377,174,72.60607997,1,1.111639176,0,0,0,128076,126916
29-11-2024,Chennai International Airport,Chennai,Monsoon,30,238,164,74,72.77329358,1,1.080923863,0,0,0,90526,90808
30-11-2024,Chennai International Airport,Chennai,Monsoon,32,370,311,59,76.66167353,1,1.155580902,1,0,0,88833,88634
01-12-2024,Chennai International Airport,Chennai,Winter,28,404,301,103,86.76739485,1,1.165103293,1,1,0,98738,102033
02-12-2024,Chennai International Airport,Chennai,Winter,28,526,410,116,87.75429019,1,1.178478514,0,1,0,133185,123586
03-12-2024,Chennai International Airport,Chennai,Winter,24,334,221,113,75.45041246,1,1.013745772,0,1,0,109407,99122
04-12-2024,Chennai International Airport,Chennai,Winter,25,456,383,73,75.59770329,1,0.845894385,0,1,0,124055,119289
05-12-2024,Chennai International Airport,Chennai,Winter,25,291,222,69,94.65246284,1,0.822151654,0,1,0,105399,109713
06-12-2024,Chennai International Airport,Chennai,Winter,23,329,277,52,93.74902252,1,1.146579512,0,1,1,109904,103350
07-12-2024,Chennai International Airport,Chennai,Winter,20,385,256,129,84.93497228,1,0.888128411,1,1,0,96746,100101
08-12-2024,Chennai International Airport,Chennai,Winter,21,259,207,52,70.03108597,1,1.095917997,1,1,0,83401,91239
09-12-2024,Chennai International Airport,Chennai,Winter,25,399,271,128,94.41039061,1,1.087076924,0,1,0,118344,108732
10-12-2024,Chennai International Airport,Chennai,Winter,25,269,204,65,86.59283131,0,1.148452848,0,1,0,92048,95225
11-12-2024,Chennai International Airport,Chennai,Winter,23,315,243,72,73.38455108,1,1.124163973,0,1,0,107003,105799
12-12-2024,Chennai International Airport,Chennai,Winter,25,592,436,156,92.63377256,1,1.026476435,0,1,0,141398,151808
13-12-2024,Chennai International Airport,Chennai,Winter,29,476,384,92,70.69040143,1,0.919990353,0,1,0,126161,118014
14-12-2024,Chennai International Airport,Chennai,Winter,23,478,330,148,83.14892748,0,0.959732333,1,1,0,95361,99034
15-12-2024,Chennai International Airport,Chennai,Winter,26,592,410,182,80.1208049,1,0.863216928,1,1,0,117206,125131
16-12-2024,Chennai International Airport,Chennai,Winter,23,579,425,154,94.98382325,1,0.859751791,0,1,0,139979,152426
17-12-2024,Chennai International Airport,Chennai,Winter,20,480,390,90,86.44309763,1,1.030364303,0,1,0,127586,132261
18-12-2024,Chennai International Airport,Chennai,Winter,24,531,432,99,94.65824136,1,0.926130142,0,1,1,134199,134123
19-12-2024,Chennai International Airport,Chennai,Winter,24,398,311,87,71.17848271,1,0.876312628,0,1,0,116830,119583
20-12-2024,Chennai International Airport,Chennai,Winter,22,517,397,120,87.04203975,1,1.112081399,0,1,0,132062,141805
21-12-2024,Chennai International Airport,Chennai,Winter,23,295,215,80,92.21891796,1,1.146777398,1,1,0,88110,89354
22-12-2024,Chennai International Airport,Chennai,Winter,22,320,248,72,87.90557063,1,1.139430683,1,1,0,90395,81904
23-12-2024,Chennai International Airport,Chennai,Winter,27,218,157,61,71.51076693,1,1.197851715,0,1,0,95250,103459
24-12-2024,Chennai International Airport,Chennai,Winter,21,490,345,145,73.60756206,1,1.033617181,0,1,0,128016,132868
25-12-2024,Chennai International Airport,Chennai,Winter,26,438,336,102,84.24861791,1,1.068150364,0,1,0,122414,126735
26-12-2024,Chennai International Airport,Chennai,Winter,26,305,231,74,77.66020987,1,0.817890326,0,1,0,106059,100027
27-12-2024,Chennai International Airport,Chennai,Winter,26,485,385,100,92.87612815,1,1.096746744,0,1,0,128572,132657
28-12-2024,Chennai International Airport,Chennai,Winter,29,495,324,171,71.65016083,1,1.099898543,1,1,1,107082,104808
29-12-2024,Chennai International Airport,Chennai,Winter,25,276,232,44,89.42202489,1,1.049488788,1,1,0,86071,88674
30-12-2024,Chennai International Airport,Chennai,Winter,29,411,270,141,70.74143114,1,0.931192623,0,1,0,118364,109050
31-12-2024,Chennai International Airport,Chennai,Winter,20,333,224,109,89.06912028,1,1.142219796,0,1,0,110104,113579
01-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,12,411,271,140,76.85090115,1,1.168899881,0,0,0,97131,106832
02-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,24,564,366,198,83.86764352,1,1.098243571,0,0,0,115912,105438
03-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,20,398,279,119,92.2879704,0,1.134187456,0,0,0,86847,95135
04-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,21,300,203,97,78.82383329,1,1.103837153,0,0,0,83929,82366
05-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,15,356,242,114,88.76625646,1,0.801117754,0,0,1,91245,98010
06-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,23,450,298,152,86.02370477,1,0.987650363,1,0,0,85301,90118
07-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,24,266,196,70,87.04246237,1,0.848537663,1,0,0,66952,67849
08-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,21,537,431,106,73.16890489,1,1.036214176,0,0,0,112030,117372
09-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,22,544,430,114,71.06883844,1,0.935438942,0,0,0,112744,121279
10-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,20,543,401,142,91.64715227,0,1.129107641,0,0,0,102472,100507
11-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,20,327,263,64,75.88244404,1,0.955705385,0,0,1,86992,83982
12-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,11,448,298,150,74.77123333,1,0.910506152,0,0,0,101446,104846
13-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,13,430,342,88,79.25905389,1,0.815184544,1,0,0,82962,88069
14-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,13,578,394,184,76.4362247,1,0.856414404,1,0,1,97621,102741
15-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,23,208,150,58,76.61290546,0,1.007731247,0,0,0,65481,69381
16-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,25,200,159,41,70.40192864,1,0.898003465,0,0,0,71424,70503
17-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,22,442,336,106,92.51698468,0,0.908556274,0,0,0,91611,97434
18-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,23,236,187,49,76.30242663,1,1.015288089,0,0,0,76098,70317
19-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,11,422,324,98,70.58370402,1,1.020710775,0,0,0,98075,98947
20-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,18,234,180,54,86.65653257,1,0.888114944,1,0,0,63732,57432
21-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,23,460,366,94,93.51219342,0,0.922441584,1,0,0,78008,75271
22-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,21,553,423,130,72.84404304,1,0.942490755,0,0,0,113930,110887
23-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,24,390,314,76,82.83475184,1,0.986035465,0,0,0,94970,92997
24-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,20,257,208,49,82.37330811,1,0.98284823,0,0,0,78982,82069
25-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,19,424,317,107,70.71614828,1,0.964574495,0,0,1,98322,96130
26-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,15,589,489,100,70.84554104,1,1.071662161,0,0,0,118130,116917
27-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,13,302,239,63,84.52540591,1,1.188338961,1,0,0,70426,66729
28-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,24,590,479,111,79.72091293,1,1.054651647,1,0,0,98986,96476
29-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,22,341,236,105,83.40930059,1,1.000598838,0,0,0,89124,84262
30-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,17,447,354,93,76.93349795,0,1.146150245,0,0,0,91310,83515
31-01-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,22,310,210,100,80.74849369,0,0.955838099,0,0,0,76720,78307
01-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,22,582,408,174,79.66728737,1,0.954623149,0,0,0,117820,121783
02-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,25,395,310,85,73.38406154,1,1.102136806,0,0,0,95003,97273
03-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,11,226,157,69,80.48751851,1,0.841711103,1,0,1,62624,62166
04-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,22,459,355,104,73.23964325,0,1.172612721,1,0,0,77005,75153
05-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,13,364,277,87,93.13387268,0,1.083278375,0,0,0,83221,89268
06-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,23,372,314,58,93.79419046,0,1.096434164,0,0,0,84120,84441
07-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,22,458,308,150,92.9027711,1,1.137273451,0,0,1,103734,103302
08-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,11,579,423,156,72.95492026,1,0.978328713,0,0,0,117057,105951
09-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,21,436,346,90,86.37841193,1,1.196457109,0,0,0,100702,97504
10-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,23,291,232,59,70.91820472,1,0.855180404,1,0,0,68645,67000
11-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,24,579,452,127,93.09887275,1,1.038824808,1,0,0,98554,96559
12-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,21,430,333,97,82.51763976,1,1.015749824,0,0,0,99751,101350
13-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,15,511,418,93,73.82070444,0,0.898724698,0,0,1,98054,98712
14-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,20,469,332,137,76.00764374,1,0.951261587,0,0,0,104040,106285
15-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,18,244,201,43,94.26995373,1,1.073088471,0,0,0,78136,82275
16-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,20,363,302,61,83.06964333,1,0.844097795,0,0,0,91744,97486
17-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,20,436,303,133,86.0581723,1,1.021502335,1,0,0,83902,87562
18-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,18,504,407,97,88.43174208,1,0.894561584,1,0,0,90821,99095
19-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,25,453,343,110,90.72397543,1,1.161328442,0,0,1,103003,93078
20-02-2024,Sardar Vallabhbhai Patel International Airport,Ahmedabad,Winter,15,344,270,74,87.81882505,1,1.016520527,0,0,0,89749,84288
